onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	parms_1	parms_2	parms_3	sigma	nrBlinks	meanPupilArea
20.4220623772144	4.00686897218228	SHAM	24.4289313493967	1	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	3	n/a
25.4129708622098	4.02006882375479	SHAM	29.4330396859646	2	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	2	n/a
30.4171592427492	4.01989956772327	SHAM	34.4370588104725	3	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.515916863983162	n/a	n/a	n/a	n/a	4	2403.70108695652
35.4211935297847	4.02004026174545	SHAM	39.4412337915301	4	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.923704288345172	n/a	n/a	n/a	n/a	4	2073.64482758621
40.4252616679668	4.01992742443085	SHAM	44.4451890923977	5	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
45.4293520210981	4.01997608548402	SHAM	49.4493281065822	6	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.410944488292555	n/a	n/a	n/a	n/a	3	2319.7043322912
50.4333848976493	4.01992918753623	SHAM	54.4533140851855	7	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.939489607997895	n/a	n/a	n/a	n/a	1	3211.72173913043
55.4374544463158	4.01993976604939	SHAM	59.4573942123652	8	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
60.4414365460873	4.01999583214521	SHAM	64.4614323782325	9	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
65.4456337420344	4.01987982124091	SHAM	69.4655135632753	10	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
70.4496313569546	4.01992460346223	SHAM	74.4695559604168	11	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
75.4537407513261	4.02003215157985	SHAM	79.4737729029059	12	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
80.4744196018577	4.01998595881462	SHAM	84.4944055606723	13	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	6	n/a
85.495347399652	4.01974476903676	SHAM	89.5150921686888	14	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.78900289397527	n/a	n/a	n/a	n/a	10	2153.23067331671
90.4992660284638	4.01990626746417	SHAM	94.519172295928	15	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	4	n/a
95.5032333183289	4.02006529754401	SHAM	99.5232986158729	16	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
100.507398426116	4.01990485697985	SHAM	104.527303283095	17	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	1	n/a
105.511352669239	4.02001522594691	SHAM	109.531367895186	18	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
110.515547044158	4.0198667743802	SHAM	114.535413818538	19	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
115.519581683874	4.01996868056058	SHAM	119.539550364435	20	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
120.523693546534	4.01990556222201	SHAM	124.543599108756	21	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
125.527643910766	4.0199122619629	SHAM	129.547556172729	22	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	1	n/a
130.531867200315	4.02007305514815	SHAM	134.551940255463	23	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	5	n/a
135.536011856377	4.01976345771553	SHAM	139.555775314093	24	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
140.539806364119	4.01998701667787	SHAM	144.559793380797	25	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
145.543954546332	4.01997996431587	SHAM	149.563934510648	26	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	2	n/a
150.548018805742	4.01993271368741	SHAM	154.56795151943	27	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.956064193633254	n/a	n/a	n/a	n/a	2	1957.50898203593
155.552070370972	4.01993059808015	SHAM	159.572000969052	28	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.793738489871087	n/a	n/a	n/a	n/a	5	1991.55102040816
160.556122641504	4.0199573968053	SHAM	164.576080038309	29	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
165.576893524945	4.01997890645265	SHAM	169.596872431397	30	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	4	n/a
170.58094685328	4.01986642175913	SHAM	174.600813275039	31	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
175.584889460027	4.02009456467627	SHAM	179.604984024703	32	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
180.605755549908	4.01993024539948	SHAM	184.625685795307	33	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
185.609742586315	4.02002086788417	SHAM	189.629763454199	34	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
190.613885479271	4.01993659251929	SHAM	194.633822071791	35	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
195.61795255965	4.01989392590522	SHAM	199.637846485555	36	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	2	n/a
200.622005888045	4.01995739680527	SHAM	204.64196328485	37	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
205.626084957361	4.01993130320309	SHAM	209.646016260564	38	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	2	n/a
210.630406274319	4.0196587305665	SHAM	214.650065004885	39	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	4	n/a
215.634208892226	4.01995633900165	SHAM	219.654165231228	40	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	11	n/a
220.638227664113	4.01995915997028	SHAM	224.658186824083	41	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	3	n/a
225.64232930094	4.0200346198678	SHAM	229.662363920808	42	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.992107340173639	n/a	n/a	n/a	n/a	1	2033.2
230.646400260091	4.01988405257464	SHAM	234.666284312665	43	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	2	n/a
235.650506480932	4.01987629503014	SHAM	239.670382775962	44	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	1	n/a
240.654501980126	4.02033258092405	SHAM	244.67483456105	45	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	2	n/a
245.658527099133	4.02000217920542	SHAM	249.678529278338	46	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	1	n/a
250.662634730399	4.01983221793176	SHAM	254.68246694833	47	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	14	n/a
255.666860488296	4.01979484063386	SHAM	259.686655328929	48	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.871612733491187	n/a	n/a	n/a	n/a	0	2090.04508196721
260.670873618364	4.02001240503785	SHAM	264.690886023402	49	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.988424098921337	n/a	n/a	n/a	n/a	5	2020.84090909091
265.67492377311	4.01981317663194	SHAM	269.694736949742	50	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.645882662457248	n/a	n/a	n/a	n/a	3	1925.68870728083
270.67885756439	4.01996268612146	SHAM	274.698820250511	51	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
275.683043476582	4.01989639419315	SHAM	279.702939870775	52	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
280.687052022636	4.01989709937573	SHAM	284.706949122012	53	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
285.707802101672	4.01985584330561	SHAM	289.727657944977	54	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
290.728816290617	4.01969399219752	SHAM	294.748510282814	55	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	1	n/a
295.732585409939	4.01997890645265	SHAM	299.752564316392	56	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	7	n/a
300.753320679128	4.02002897799014	SHAM	304.773349657118	57	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
305.757424079001	4.01992742443088	SHAM	309.777351503432	58	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	1	n/a
310.761360691249	4.02007199722527	SHAM	314.781432688475	59	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
315.765591385722	4.01984138602023	SHAM	319.785432771742	60	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
320.769581595659	4.02031530278924	SHAM	324.789896898448	61	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.706129965798474	n/a	n/a	n/a	n/a	2	2356.58370635631
325.773702626407	4.02002086788417	SHAM	329.793723494291	62	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.999473822678243	n/a	n/a	n/a	n/a	3	2644
330.777712582886	4.0198346862793	SHAM	334.797547269166	63	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
335.781846307814	4.01989181017876	SHAM	339.801738117993	64	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	1	n/a
340.785804782271	4.01992248779533	SHAM	344.805727270067	65	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
345.789791466057	4.02003532510997	SHAM	349.809826791167	66	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.852144172586161	n/a	n/a	n/a	n/a	0	2307.56939501779
350.793962920964	4.01990520960095	SHAM	354.813868130565	67	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.449881610102605	n/a	n/a	n/a	n/a	8	1759.83644189383
355.798008491755	4.01994223433729	SHAM	359.817950726092	68	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0	1486.2139946349	0.250317330468077	-4.56301418151613e-05	111.036715226066	0	1753.76137858458
360.802085092783	4.01992495614292	SHAM	364.822010048926	69	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.397790055248619	n/a	n/a	n/a	n/a	2	1473.51419833989
365.822809078217	4.0198636008501	SHAM	369.842672679067	70	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
370.826862406492	4.01996727013585	SHAM	374.846829676628	71	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
375.830949586034	4.01991719859842	SHAM	379.850866784632	72	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
380.834892545342	4.02012065839767	SHAM	384.85501320374	73	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
385.855721257985	4.01993377149108	SHAM	389.875655029476	74	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.743488555643252	n/a	n/a	n/a	n/a	0	2375.1241025641
390.859862740457	4.01986254298686	SHAM	394.879725283444	75	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
395.863881159723	4.01991437762979	SHAM	399.883795537353	76	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
400.867930609286	4.02015627264973	SHAM	404.888086881936	77	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
405.872071739197	4.01983927023412	SHAM	409.891911009431	78	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	1	n/a
410.876065122664	4.01982692867517	SHAM	414.895892051339	79	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	1	n/a
415.880093415201	4.01995810210707	SHAM	419.900051517308	80	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
420.88418941015	4.01984914356473	SHAM	424.904038553715	81	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	0.775848460931334	n/a	n/a	n/a	n/a	0	2982.20774647887
425.904834409475	4.01999830037357	SHAM	429.924832709849	82	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
430.908967429221	4.01994646573064	SHAM	434.928913894951	83	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
435.912989727199	4.0200864546299	SHAM	439.933076181829	84	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
440.933793051422	4.01991719853879	SHAM	444.95371024996	85	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
445.938039966285	4.01978249901538	SHAM	449.957822465301	86	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
450.941909581363	4.01994152909521	SHAM	454.961851110458	87	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
455.946147328198	4.0198117661476	SHAM	459.965959094346	88	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
460.949995081008	4.01998560619353	SHAM	464.969980687201	89	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
465.954072739899	4.01995175498723	SHAM	469.974024494886	90	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	1	n/a
470.958084106863	4.02003638291359	SHAM	474.978120489776	91	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
475.962191385508	4.01998066955804	SHAM	479.982172055066	92	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
480.96629478538	4.01989145755772	SHAM	484.986186242938	93	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	5	n/a
485.970365039289	0.01671614468097	SHAM	485.98708118397	94	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	4	11	234	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
