onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	nrBlinks	meanPupilArea
20.3780710297823	4.01442873561382	VLPFC	24.3924997653961	1	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0	0	972.156274664562
25.3932836331129	4.01989429938793	VLPFC	29.4131779325008	2	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0	1	972.677453301763
30.3973302659988	4.02001101577282	VLPFC	34.4173412817717	3	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0.0378847671665351	1	863.328958162428
35.4014121605158	4.01991898274422	VLPFC	39.42133114326	4	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0.0789265982636148	1	830.665524135961
40.4054189476967	4.01999902689457	VLPFC	44.4254179745913	5	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0.0789265982636148	3	966.922022279349
45.4095019001961	4.02003640425205	VLPFC	49.4295383044481	6	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0	0	790.944488292555
50.4136074200869	4.02014113152027	VLPFC	54.4337485516071	7	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0	0	712.029202841358
55.4176325434446	4.01996658587456	VLPFC	59.4375991293192	8	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0	0	734.612470402526
60.4217176115513	4.01990099930762	VLPFC	64.4416186108589	9	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0.182846619310708	3	655.845782356729
65.4425072057247	4.02000748944283	VLPFC	69.4625146951675	10	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0.0789265982636148	1	569.900885461297
70.4465644170046	4.01991157782078	VLPFC	74.4664759948254	11	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0	0	877.860563009734
75.4505680305958	4.02003957784176	VLPFC	79.4706076084375	12	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0	0	849.178637200737
80.4546809555292	4.01994119763374	VLPFC	84.474622153163	13	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	7	228	VLPFC	0	0	851.637200736648
