onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	nrBlinks	meanPupilArea
20.4451717369258	4.01759665322304	VLPFC	24.4627683901489	1	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.259931596948172	3	1798.89406327764
25.4469161339104	4.02004840022326	VLPFC	29.4669645341337	2	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.24388318863457	4	1829.50173973556
30.4509017654657	4.01995918810368	VLPFC	34.4708609535694	3	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.57590107866351	3	1591.79714640199
35.4716948930919	4.01998316603899	VLPFC	39.4916780591309	4	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.167850565640621	2	1548.42744230161
40.4758166348636	4.01972822386027	VLPFC	44.4955448587239	5	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.498289923704288	2	2325.91452543262
45.4797532526553	4.01993803104759	VLPFC	49.4996912837029	6	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.568534596158906	4	2077.92195121951
50.5005573114157	4.02009988233448	VLPFC	54.5206571937501	7	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.671928439884241	5	1766.82277465918
55.5046945683062	4.01992075285315	VLPFC	59.5246153211594	8	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.932912391475927	5	2122.05882352941
60.5256925665438	4.01967215773464	VLPFC	64.5453647242785	9	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.0976058931860037	1	1604.7527696793
65.546138366282	4.01990312194825	VLPFC	69.5660414882302	10	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.940278873980531	17	1608.78854625551
70.5672626014054	4.01971976104377	VLPFC	74.5869823624492	11	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.560641936332544	7	1599.89101796407
75.5709661392272	4.01989536440372	VLPFC	79.5908615036309	12	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.418837148118916	1	1410.87052965143
80.5749725752175	4.01977053791285	VLPFC	84.5947431131303	13	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.695869508024204	1	1954.86678200692
85.5790960800648	4.0200120806694	VLPFC	89.5991081607342	14	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.597211260194686	4	2534.99673416068
90.5831987805068	4.01996518260241	VLPFC	94.6031639631093	15	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.998947645356485	1	2385.25
95.5871752440333	4.01994155722856	VLPFC	99.6071168012619	16	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.974217311233886	3	2440.10204081633
100.591145007819	4.0200621522963	VLPFC	104.611207160115	17	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.999210734017364	0	2376
105.595315058142	4.02010376110672	VLPFC	109.615418819249	18	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.912128387266509	4	1873.67365269461
110.599354287505	4.01979980516434	VLPFC	114.619154092669	19	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.741910023677979	2	2101.38022426096
115.620250026733	4.02003676384687	VLPFC	119.64028679058	20	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.7663772691397	0	1605.58558558559
120.624541024715	4.01945529818535	VLPFC	124.6439963229	21	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.157327019205472	2	1752.5744614424
125.644911717027	4.0199863395989	VLPFC	129.664898056626	22	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.617995264404104	3	1980.42011019284
130.665909715205	4.01974162331223	VLPFC	134.685651338518	23	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	1	0	n/a
135.686440848321	4.01981426241994	VLPFC	139.706255110741	24	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	1	0	n/a
140.707247375399	4.01993379965424	VLPFC	144.727181175053	25	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.755590634043673	0	1865.95263724435
145.728033803284	4.02003217986226	VLPFC	149.748065983146	26	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.205998421468035	3	1794.94466534129
150.748927074194	4.01981919908525	VLPFC	154.768746273279	27	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.173638516179953	3	1490.40687679083
155.752774479836	4.02013867023587	VLPFC	159.772913150072	28	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.334648776637727	4	1540.68920521945
160.756846149981	4.01982766190173	VLPFC	164.776673811883	29	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.169166008945014	2	1392.73147561748
165.777785966367	4.01968026793003	VLPFC	169.797466234297	30	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.550381478558274	5	1335.25336454067
170.78164007172	4.01981673076747	VLPFC	174.801456802487	31	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.205472244146277	2	1615.74139072848
175.786020634472	4.01956566733122	VLPFC	179.805586301804	32	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.312286240463036	2	1558.11208875287
180.806584208339	4.01974585470558	VLPFC	184.826330063045	33	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.322020520915549	2	1701.60419091967
185.8109097628	4.01963936436175	VLPFC	189.830549127162	34	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.293343856879768	3	1903.0469099032
190.814591791034	4.01991334784032	VLPFC	194.834505138874	35	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.694290976058932	7	1662.15576592083
195.818624673277	4.0201062294245	VLPFC	199.838730902702	36	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.133385951065509	1	1679.21918639951
200.822799660236	4.01982730928066	VLPFC	204.842626969516	37	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.0173638516179953	1	1611.00080321285
205.826907297313	4.01985975006221	VLPFC	209.846767047375	38	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.277821625887924	1	1485.35264116576
210.83095710519	4.0199944497943	VLPFC	214.850951554984	39	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.0807682188897658	1	1575.70663995421
215.835082725734	4.01986080792545	VLPFC	219.854943533659	40	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.548013680610366	5	1126.26717112922
220.855967533827	4.01951242220403	VLPFC	224.875479956031	41	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.391739016048408	4	1476.63019031142
225.876499019563	4.01979839468001	VLPFC	229.896297414243	42	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.151275980005262	2	1597.23403595784
230.880753698021	4.01966052135825	VLPFC	234.900414219379	43	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.479347540121021	5	1766.10459828196
235.88475942874	4.01980897319316	VLPFC	239.904568401933	44	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	237	VLPFC	0.626151012891344	1	1536.45672061928
