onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	parms_1	parms_2	parms_3	sigma	nrBlinks	meanPupilArea
20.3389531025887	4.01742419862747	RTPJ	24.3563773012161	1	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	0.423835832675612	n/a	n/a	n/a	n/a	5	1620.71780821918
25.3404083514214	4.01992918753624	RTPJ	29.3603375389576	2	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	0.190213101815312	1861.93200117129	-0.405776751199672	5.38211734068289e-05	48.8602479232278	2	1286.20435347628
30.3444912996292	4.0200282728672	RTPJ	34.3645195724964	3	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	0.177847934754012	1109.13667150715	0.0829204819169248	-1.43156071385579e-05	53.3089215955682	3	1214.08352
35.3652709984779	4.0199443500042	RTPJ	39.3852153484821	4	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	0.686135227571692	n/a	n/a	n/a	n/a	13	1006.75272422464
40.386102884531	4.02004731416702	RTPJ	44.406150198698	5	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	1	n/a	n/a	n/a	n/a	7	n/a
45.4067013385296	4.01983186531067	RTPJ	49.4265332038403	6	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	1	n/a	n/a	n/a	n/a	3	n/a
50.410753608942	4.02004660868645	RTPJ	54.4308002176285	7	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	0.279926335174954	n/a	n/a	n/a	n/a	3	1065.36974789916
55.4148866286278	4.01976945209503	RTPJ	59.4346560807228	8	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	0.166798210997106	1915.9667306266	-0.258154791663488	6.23813120815977e-05	98.1236379108701	2	1725.18471739817
60.4188888275623	4.02005683469772	RTPJ	64.4389456622601	9	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	0.623783214943436	n/a	n/a	n/a	n/a	8	1879.13006993007
65.4231022439003	4.01980083489417	RTPJ	69.4429030787945	10	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	1	n/a	n/a	n/a	n/a	8	n/a
70.4270705914497	4.01966014099122	RTPJ	74.446730732441	11	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	1	n/a	n/a	n/a	n/a	8	n/a
75.4311327352524	4.01980647706986	RTPJ	79.4509392123222	12	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	0.603525388055775	n/a	n/a	n/a	n/a	12	1501.42667551427
80.4518295691013	4.02004555106163	RTPJ	84.471875120163	13	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	0.984740857669035	n/a	n/a	n/a	n/a	2	1198.89655172414
85.4727030642033	4.01974300599099	RTPJ	89.4924460701942	14	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	3	9	235	RTPJ	0.495132859773744	n/a	n/a	n/a	n/a	15	1528.60135487233
