onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	parms_1	parms_2	parms_3	sigma	nrBlinks	meanPupilArea
20.3698175454438	4.02012419870496	BOTH	24.3899417441487	1	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
25.3735365958214	4.01994542193413	BOTH	29.3934820177555	2	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
30.3775342135429	4.01992214921117	BOTH	34.3974563627541	3	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
35.3822504644692	4.01941226521134	BOTH	39.4016627296805	4	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
40.3857614708841	4.01991333380342	BOTH	44.4056748046875	5	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
45.4066399171352	4.02002158722281	BOTH	49.4266615043581	6	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
50.4272496693432	4.01993590128422	BOTH	54.4471855706275	7	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
55.4479133718908	4.02007694804669	BOTH	59.4679903199375	8	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
60.4687216474116	4.01997257342934	BOTH	64.4886942208409	9	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
65.4895055923164	4.0207631405294	BOTH	69.5102687328458	10	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
70.5102574491203	4.0199344908297	BOTH	74.53019193995	11	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
75.5310022535622	4.01993413820863	BOTH	79.5509363917708	12	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
80.5350813257992	4.02003533926606	BOTH	84.5551166650653	13	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
85.5391438249946	4.01991086554527	BOTH	89.5590546905398	14	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
90.5431276906729	4.0200057194531	BOTH	94.563133410126	15	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
95.5639447816014	4.01994859549403	BOTH	99.5838933770955	16	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
100.584695933163	4.02002405551076	BOTH	104.604719988674	17	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
105.605458015829	4.01993378561735	BOTH	109.625391801447	18	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
110.626211283088	4.01992250186206	BOTH	114.64613378495	19	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
115.647224429011	4.01969894275069	BOTH	119.666923371762	20	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
120.667698071063	4.01993449082971	BOTH	124.687632561892	21	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
125.688496825933	4.01987243023514	BOTH	129.708369256169	22	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
130.69248950699	4.01995987924934	BOTH	134.712449386239	23	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
135.713181066304	4.02002264505623	BOTH	139.733203711361	24	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
140.734014024973	4.01995564785599	BOTH	144.753969672829	25	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
145.754755655885	4.02023104161026	BOTH	149.774986697495	26	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
150.758842838287	4.01998808860779	BOTH	154.778830926895	27	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
155.779587642759	4.01992320707441	BOTH	159.799510849833	28	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
160.783834913224	4.02024937772751	BOTH	164.804084290951	29	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
165.787863561243	4.01978251293301	BOTH	169.807646074176	30	1	1	10	750	250	250	250	250	250	250	750	500	0	BLOCKED	1	9	208	BOTH	1	n/a	n/a	n/a	n/a	0	n/a
