onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	parms_1	parms_2	parms_3	sigma	nrBlinks	meanPupilArea
20.3555345474482	4.01417730483413	VLPFC	24.3697118522823	1	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
25.3705789365768	4.01987770548463	VLPFC	29.3904566420615	2	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
30.3917750757039	4.01970739164949	VLPFC	34.4114824673533	3	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
35.4121619596481	4.01971832278371	VLPFC	39.4318802824318	4	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
40.4163630343676	4.01990027293563	VLPFC	44.4362633073032	5	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
45.42014167431	4.02028568294644	VLPFC	49.4404273572564	6	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
50.4242884460688	4.01993130323291	VLPFC	54.4442197493017	7	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
55.4285399449468	4.01967636138201	VLPFC	59.4482163063288	8	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
60.4324518740177	4.0198992151022	VLPFC	64.4523510891199	9	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
65.4531977216601	4.02015027818084	VLPFC	69.473347999841	10	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
70.4572376505732	4.0199718541503	VLPFC	74.4772095047235	11	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
75.4779503522813	4.02013864180446	VLPFC	79.4980889940858	12	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
80.4820763196647	4.02012559497356	VLPFC	84.5022019146383	13	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
85.502897274673	4.01994611310958	VLPFC	89.5228433877826	14	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
90.5236646319628	4.01979801413417	VLPFC	94.5434626460969	15	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
95.5442630858719	4.01994188171625	VLPFC	99.5642049675882	16	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
100.548496601313	4.01974970564247	VLPFC	104.568246306956	17	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
105.552424750715	4.0199686805904	VLPFC	109.572393431306	18	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
110.556688943803	4.01989568895102	VLPFC	114.576584632754	19	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
115.577299739301	4.0201844819784	VLPFC	119.59748422128	20	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
120.598247636318	4.01968447157741	VLPFC	124.617932107896	21	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
125.602132413894	4.01998736929895	VLPFC	129.622119783193	22	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
130.606108519167	4.01986959534884	VLPFC	134.625978114516	23	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
135.626885749727	4.01997538030147	VLPFC	139.646861130029	24	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
140.647677437574	4.02037912636996	VLPFC	144.668056563944	25	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
145.651849245101	4.019960570395	VLPFC	149.671809815496	26	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
150.655838749826	4.01955365079641	VLPFC	154.675392400622	27	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
155.676755263954	4.01951627343894	VLPFC	159.696271537393	28	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
160.697103360057	4.02001452076436	VLPFC	164.717117880821	29	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
165.701316776335	4.01984209120275	VLPFC	169.721158867538	30	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
170.722145841539	4.0197278434336	VLPFC	174.741873684973	31	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
175.726119831145	4.01978673037885	VLPFC	179.745906561524	32	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
180.730367803842	4.01995528116822	VLPFC	184.75032308501	33	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
185.734222256392	4.02031636059286	VLPFC	189.754538616985	34	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
190.738331298172	4.02006106612086	VLPFC	194.758392364293	35	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
195.758992165208	4.02000923150777	VLPFC	199.779001396716	36	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
200.779709098339	4.02007129201291	VLPFC	204.799780390352	37	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
205.783887605548	4.01983574414254	VLPFC	209.80372334969	38	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
210.787852074504	4.02009703302383	VLPFC	214.807949107528	39	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
215.79191527611	4.01992284041646	VLPFC	219.811838116527	40	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
220.796278554469	4.01962311628461	VLPFC	224.815901670754	41	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
225.816900281072	4.01991649332643	VLPFC	229.836816774398	42	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	2	9	213	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
