onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	parms_1	parms_2	parms_3	sigma	nrBlinks	meanPupilArea
325.968263046801	4.01998633956907	VLPFC	329.98824938637	62	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	1	n/a
330.97219860673	4.01979627895355	VLPFC	334.991994885683	63	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
335.976469505548	4.0198890172839	VLPFC	339.996358522832	64	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
340.980366277576	4.0200938878059	VLPFC	345.000460165381	65	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	1	n/a
346.001194314301	4.01987914401292	VLPFC	350.021073458314	66	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	2	n/a
351.022030108631	4.01956178849935	VLPFC	355.04159189713	67	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	1	n/a
356.02598188889	4.01973633408545	VLPFC	360.045718222976	68	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	1	n/a
361.046721771359	4.01980862057206	VLPFC	365.066530391932	69	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
366.050703171551	4.01992181062701	VLPFC	370.070624982178	70	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
371.055032252193	4.01989501178264	VLPFC	375.074927263975	71	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	4	n/a
376.058839459479	4.02004804754256	VLPFC	380.078887507021	72	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
381.079594857097	4.01985728168489	VLPFC	385.099452138782	73	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	2	n/a
386.100679246426	4.01948632854226	VLPFC	390.120165574968	74	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	2	n/a
391.121251283109	4.01996165645124	VLPFC	395.14121293956	75	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
396.12529298085	4.01974691247943	VLPFC	400.145039893329	76	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	1	n/a
401.129169301033	4.01997505587337	VLPFC	405.149144356906	77	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
406.133371439517	4.02005933135746	VLPFC	410.153430770874	78	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
411.137474845231	4.01989360129829	VLPFC	415.157368446529	79	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
416.141620564938	4.0197211714983	VLPFC	420.161341736436	80	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
421.145600907207	4.02000326526166	VLPFC	425.165604172468	81	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	2	n/a
426.166318222225	4.01987385475633	VLPFC	430.186192076981	82	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	3	n/a
431.187185399413	4.01985516601798	VLPFC	435.207040565431	83	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
436.191213345051	4.01972963434457	VLPFC	440.210942979395	84	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
441.195480012476	4.01960762882237	VLPFC	445.215087641299	85	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	8	n/a
446.199157104015	4.01994790434838	VLPFC	450.219105008364	86	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
451.219957283974	4.01989606964588	VLPFC	455.23985335362	87	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	2	n/a
456.240663315177	4.01979698419569	VLPFC	460.260460299373	88	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
461.261689170182	4.01964923763279	VLPFC	465.281338407815	89	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	3	n/a
466.265580300331	4.01979557371141	VLPFC	470.285375874043	90	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	1	n/a
471.286368491292	4.01995954072476	VLPFC	475.306328032017	91	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	1	n/a
476.307204990864	4.01965875828267	VLPFC	480.326863749146	92	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	0	n/a
481.311123272538	4.01990347456933	VLPFC	485.331026747108	93	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	1	n/a
486.315357675493	0.016682845890557	VLPFC	486.332040521383	94	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	236	VLPFC	1	n/a	n/a	n/a	n/a	1	n/a
