onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	nrBlinks	meanPupilArea
20.36308548027	4.00917226416152	SHAM	24.3722577444315	1	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.0789265982636148	1	801.742073693231
25.3565264580613	4.01982446038164	SHAM	29.3763509184429	2	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0	1	652.47619047619
30.3604486130001	4.02010408538207	SHAM	34.3805526983822	3	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.696921862667719	2	427.330729166667
35.3812353642052	4.01994223434199	SHAM	39.4011775985472	4	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.323599052880821	6	523.415791520809
40.4019604074992	4.01979801413231	SHAM	44.4217584216315	5	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	1	8	n/a
45.406035598061	4.0199686805904	SHAM	49.4260042786514	6	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0	0	737.009734280453
50.4101717913039	4.02006882371661	SHAM	54.4302406150205	7	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.0789265982636148	2	1033.78149100257
55.414075962794	4.01998208002187	SHAM	59.4340580428159	8	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.233885819521179	3	1238.54979395604
60.4182615223667	4.0198710057782	SHAM	64.4381325281449	9	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.0789265982636148	1	1100.45558411882
65.4222573741842	4.01999477422143	SHAM	69.4422521484056	10	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15785319652723	2	1113.68166198063
70.4263565426785	4.01991790379304	SHAM	74.4462744464716	11	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15785319652723	2	1139
75.4471115583861	4.02025782623888	SHAM	79.467369384625	12	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.156800841883715	2	999.871138845554
80.4511617131671	4.01992248780932	SHAM	84.4710842009764	13	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15364377795317	2	787.870376126826
85.4552189202812	4.01986924269609	SHAM	89.4750881629772	14	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.0789265982636148	1	759.103399028849
90.4593625184726	4.01988898922875	SHAM	94.4792515077013	15	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.368324125230203	5	305.152436484798
95.4634320671698	4.01989533632808	SHAM	99.4833274034979	16	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.0789265982636148	1	879.265638389032
100.483994906806	4.01999759515375	SHAM	104.50399250196	17	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15785319652723	2	1693.63792564823
105.50490048982	4.01988546306174	SHAM	109.524785952882	18	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.0789265982636148	1	1613.00885461297
110.508907272753	4.02000147393811	SHAM	114.528908746691	19	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.0789265982636148	1	1244.20936875179
115.512975058367	4.01989039969445	SHAM	119.532865458062	20	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.0789265982636148	1	965.975435589831
120.517044607064	4.01999547945429	SHAM	124.537040086518	21	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.0789265982636148	1	766.248214795773
125.537753782608	4.02005013503415	SHAM	129.557803917642	22	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0	1	751.493291239148
130.558531718397	4.01986007466354	SHAM	134.57839179306	23	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.0920810313075506	1	669.348304839177
135.5625124077	4.02001381551941	SHAM	139.582526223219	24	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.172323072875559	2	984.415130324221
140.566652127108	4.01991896164324	SHAM	144.586571088751	25	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.244409365956327	3	961.786908077994
145.570576397746	4.02014675199612	SHAM	149.590723149742	26	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.190213101815312	4	1268.20760233918
150.574842353914	4.01987911596149	SHAM	154.594721469875	27	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15785319652723	2	1108.14620431115
155.595554350391	4.0200942121148	SHAM	159.615648562506	28	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15785319652723	3	1024.12870977819
160.616317476281	4.01986606914551	SHAM	164.636183545426	29	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15785319652723	2	1112.67135270228
165.620336953414	4.01984702784753	SHAM	169.640183981261	30	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.159168639831623	2	1064.01971214018
170.624627592746	4.01970774427335	SHAM	174.64433533702	31	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.125756379900026	2	1053.35931387301
175.628440789142	4.01997291199024	SHAM	179.648413701132	32	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15785319652723	2	1055.32833489535
180.649136212637	4.02003003588598	SHAM	184.669166248523	33	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.170744540910287	3	1097.75253807107
185.653247017481	4.01997150152178	SHAM	189.673218519003	34	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15785319652723	2	995.09903155264
190.657346891209	4.01996268610657	SHAM	194.677309577315	35	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15785319652723	2	885.9368947204
195.678079692067	4.01993024537617	SHAM	199.698009937443	36	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.275980005261773	3	743.255813953488
200.698825892359	4.01993800294119	SHAM	204.7187638953	37	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.206787687450671	2	510.915091210614
205.702876399756	4.01991649332643	SHAM	209.722792893083	38	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.219942120494607	4	822.876559865093
210.707059138396	4.01983292318135	SHAM	214.726892061577	39	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.178637200736648	2	848.185778347213
215.711156896424	4.01984420691338	SHAM	219.731001103338	40	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	1	3	n/a
220.715254301835	4.01975816845336	SHAM	224.735012470288	41	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.215469613259669	3	774.638497652582
225.719075255797	4.02002192570365	SHAM	229.739097181501	42	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.0789265982636148	1	1240.29420165667
230.723296429652	4.01985372756329	SHAM	234.743150157215	43	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.104972375690608	3	1167.2113462669
235.743980569413	4.01990979360974	SHAM	239.763890363023	44	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15785319652723	2	1081.7597625742
240.747993699446	4.01997150152272	SHAM	244.767965200969	45	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.211523283346488	3	946.459459459459
245.752087578692	4.01990662005917	SHAM	249.771994198751	46	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.131281241778479	3	971.174742580254
250.756340135427	4.01975499490183	SHAM	254.776095130329	47	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.0789265982636148	1	955.894887175093
255.760229497018	4.01992284042484	SHAM	259.780152337443	48	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.150486714022626	2	744.38247135336
260.764217591269	4.01999794777106	SHAM	264.78421553904	49	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.524861878453039	6	487.341638981174
265.768341795545	4.01995069714167	SHAM	269.788292492687	50	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.196264141015522	1	614.39705400982
270.772330947647	4.0199866640391	SHAM	274.792317611686	51	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0	0	576.987634832939
275.776497465921	4.02006776586734	SHAM	279.796565231788	52	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.346487766377269	0	485.978663446055
280.797193594648	4.02040698307849	SHAM	284.817600577727	53	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.302025782688766	3	513.153034300792
285.817960951939	4.02003779345193	SHAM	289.837998745391	54	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.827676927124441	19	354.63358778626
290.82214756936	4.01973842192069	SHAM	294.841885991281	55	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.163641147066561	2	863.072035231205
295.82624215384	4.01979060918279	SHAM	299.846032763023	56	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.165745856353591	2	1305.54525386313
300.830158314296	4.01989392586052	SHAM	304.850052240157	57	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.171007629571165	3	1176.96477308791
305.85079908221	4.02025112652126	SHAM	309.871050208732	58	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.192317811102342	3	1172.76416938111
310.854939859469	4.01991649332547	SHAM	314.874856352795	59	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15785319652723	2	1158.16057482037
315.875675833876	4.01993271369298	SHAM	319.895608547569	60	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	9	217	SHAM	0.15785319652723	2	1165.81318338019
