filename	acq_time	operator	randstr
anat/sub-232_T1w.nii.gz	1919-03-20T10:41:54.000000	tubric	321f3792
fmap/sub-232_magnitude1.nii.gz	1919-03-20T10:43:25.000000	tubric	930cd1ca
fmap/sub-232_magnitude2.nii.gz	1919-03-20T10:43:25.000000	tubric	930cd1ca
fmap/sub-232_phasediff.nii.gz	1919-03-20T10:43:25.000000	tubric	8197e870
func/sub-232_task-cardgame_run-01_bold.nii.gz	1919-03-20T10:56:14.000000	tubric	3b993088
func/sub-232_task-cardgame_run-02_bold.nii.gz	1919-03-20T11:10:40.000000	tubric	56d90467
func/sub-232_task-cardgame_run-03_bold.nii.gz	1919-03-20T11:20:14.000000	tubric	397d72ac
func/sub-232_task-cardgame_run-04_bold.nii.gz	1919-03-20T11:29:54.000000	tubric	cbb7b7fb
func/sub-232_task-cardgame_run-05_bold.nii.gz	1919-03-20T11:42:14.000000	tubric	56347416
anat/sub-232_T2w.nii.gz	1919-03-20T11:55:50.000000	tubric	abca7bf5
