onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	nrBlinks	meanPupilArea
20.2750147305429	4.01213672086596	VLPFC	24.2871514514089	1	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.0802420415680084	1	1129.11298627002
25.2712664129734	4.02000325113535	VLPFC	29.2912696641088	2	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.101815311760063	2	1203.51669595782
30.2752834246159	4.02002158719301	VLPFC	34.2953050118089	3	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.169955274927651	2	927.148652931854
35.2794739237726	4.01990310794115	VLPFC	39.2993770317137	4	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.309655353854249	2	855.933307926829
40.2836259877086	4.0201316036582	VLPFC	44.3037575913668	5	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.278347803209682	4	811.715275246081
45.2875615448654	4.0199443641007	VLPFC	49.3075059089661	6	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0	0	1066.2925545909
50.2917672065198	4.01969894275069	VLPFC	54.3114661492705	7	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0	0	1325.23677979479
55.3124058733284	4.01992920157313	VLPFC	59.3323350749016	8	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.166535122336227	2	1180.43497474747
60.3164384000897	4.02004591777921	VLPFC	64.336484317869	9	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.0789265982636148	1	1132.76692373608
65.3207674776912	4.01967672789097	VLPFC	69.3404442055821	10	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.0791896869244936	1	1276.83228571429
70.3246586051285	4.01997856795788	VLPFC	74.3446371730864	11	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0	0	1103.88397790055
75.3453487539589	4.02010198387504	VLPFC	79.365450737834	12	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0	1	1202.51197053407
80.3660889744163	4.01999408304691	VLPFC	84.3860830574632	13	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0	0	975.730334122599
85.370166636169	4.01980895921588	VLPFC	89.3899755953848	14	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0	0	1012.84004209419
90.3914234403372	4.01940415501595	VLPFC	94.4108275953531	15	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.378847671665351	2	804.815756035578
95.4116703497469	4.02009493148327	VLPFC	99.4317652812302	16	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.178111023414891	1	848.979833546735
100.432770592004	4.01964358192683	VLPFC	104.452414173931	17	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.0907655880031571	1	922.231481481482
105.45316277957	4.0199443641007	VLPFC	109.47310714367	18	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.244146277295449	2	682.828750435085
110.457130777478	4.02010445216298	VLPFC	114.477235229641	19	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.15785319652723	2	1032.70790378007
115.478051185131	4.01984316307306	VLPFC	119.497894348204	20	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.45277558537227	3	907.708173076923
120.482041045278	4.0201171464026	VLPFC	124.502158191681	21	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.229939489607998	2	877.145541510079
125.486108128518	4.01998033106328	VLPFC	129.506088459581	22	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.406208892396738	4	754.700930438635
130.506902299345	4.01990451842545	VLPFC	134.52680681777	23	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.293870034201526	3	838.632265275708
135.51091719532	4.0199394274652	VLPFC	139.530856622785	24	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.351223362273086	3	822.152068126521
140.514994151831	4.02011150449513	VLPFC	144.535105656326	25	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.423046566692976	3	724.717282261742
145.518977312237	4.02014782404902	VLPFC	149.539125136286	26	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.240199947382268	3	880.051592797784
150.539870568424	4.01986819884181	VLPFC	154.559738767266	27	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.216521967903183	3	1048.62491605104
155.544087866455	4.01981777465343	VLPFC	159.563905641109	28	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.116022099447514	2	1430.73779761905
160.547963478744	4.01990522363781	VLPFC	164.567868702382	29	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.0681399631675875	2	965.230942970073
165.552245305687	4.01985691511629	VLPFC	169.572102220803	30	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.341225993159695	2	692.32428115016
170.556492223561	4.01949477756023	VLPFC	174.575987001121	31	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.288608260983952	2	795.471153846154
175.560137224376	4.01990663409234	VLPFC	179.580043858469	32	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0	1	1058.19152854512
180.580897543997	4.0199344907999	VLPFC	184.600832034796	33	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.200999736911339	2	955.263088574251
185.58502316162	4.01982094821332	VLPFC	189.604844109833	34	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	3	9	219	VLPFC	0.749802683504341	3	675.229232386961
