onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	nrBlinks	meanPupilArea
20.3433226172924	4.01110884261131	RTPJ	24.3544314599037	1	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	2	8	219	RTPJ	0.15785319652723	2	1291.83567635114
25.3385968456864	4.02000466158986	RTPJ	29.3586015072763	2	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	2	8	219	RTPJ	0	0	1312.38858195212
30.3426480611563	4.01989922913909	RTPJ	34.3625472902954	3	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	2	8	219	RTPJ	0.108918705603788	2	861.863300856215
35.3468029460311	4.01988159829379	RTPJ	39.3666845443249	4	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	2	8	219	RTPJ	0	0	986.326756116811
40.3507374453247	4.01998703074455	RTPJ	44.3707244760692	5	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	2	8	219	RTPJ	0	0	928.590897132334
45.3549970574081	4.01976170852781	RTPJ	49.3747587659359	6	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	2	8	219	RTPJ	0	0	936.670086819258
50.3588673804104	4.01997680488229	RTPJ	54.3788441852927	7	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	2	8	219	RTPJ	0.0481452249408051	1	884.709231619679
55.362981361717	4.02001982411743	RTPJ	59.3830011858344	8	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	2	8	219	RTPJ	0.15785319652723	3	1110.96407372696
60.3669624064267	4.020364330858	RTPJ	64.3873267372847	9	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	2	8	219	RTPJ	0.0789265982636148	2	992.340188517566
65.387791838944	4.01988124570251	RTPJ	69.4076730846465	10	1	1	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	2	8	219	RTPJ	0	0	1020.58826624572
