onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	nrBlinks	meanPupilArea
20.2195413935212	4.00592572689242	VLPFC	24.2254671204137	1	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.081557484872402	1	3213.85877971928
25.2263014119836	4.01990205007978	VLPFC	29.2462034620633	2	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.232307287555906	2	3354.76250856751
30.2307457953077	4.01960973067581	VLPFC	34.2503555259835	3	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.112338858195212	1	3146.49021932424
35.2511118892189	4.02008364777919	VLPFC	39.2711955369981	4	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.13733228097869	1	3192.95699908509
40.2719275696697	4.01986608315539	VLPFC	44.2917936528251	5	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0	0	3287.93264930282
45.2926914154366	4.01996446326934	VLPFC	49.3126558787059	6	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.314390949750066	4	3271.84382194935
50.2967228843775	4.01988195091672	VLPFC	54.3166048352942	7	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.190213101815312	1	3328.03053931124
55.3177236886974	4.01959668384865	VLPFC	59.3373203725461	8	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.239410681399632	2	3201.36423382912
60.3382195456242	4.02013971386571	VLPFC	64.3583592594899	9	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.345172323072876	3	3164.9373242266
65.3423952348763	4.0198339950191	VLPFC	69.3622292298954	10	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.689555380163115	3	3407.41949152542
70.3629598520985	4.02006284338236	VLPFC	74.3830226954808	11	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.1681136543015	2	3362.55028462998
75.3673442905508	4.01963970310986	VLPFC	79.3869839936607	12	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.230991844251513	5	3286.51077659938
80.3880044669509	4.01986079390254	VLPFC	84.4078652608534	13	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.178111023414891	1	3108.74071702945
85.3922453903276	4.01952192906757	VLPFC	89.4117673193952	14	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.551696921862668	7	3101.7382629108
90.3959365839679	4.01998138887994	VLPFC	94.4159179728478	15	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	6	222	VLPFC	0.0920810313075506	1	3353.51666183715
