onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	parms_1	parms_2	parms_3	sigma	nrBlinks	meanPupilArea
230.819166773334	4.02005438057708	SHAM	234.839221153911	43	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
235.823126308428	4.01996375803648	SHAM	239.843090066465	44	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
240.8272293586	4.01990063961225	SHAM	244.847129998213	45	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
245.831452651132	4.01982800053244	SHAM	249.851280651664	46	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
250.835378687624	4.01994894812444	SHAM	254.855327635748	47	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
255.839293792989	4.0200706009548	SHAM	259.859364393944	48	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
260.860143677279	4.01992003354059	SHAM	264.88006371082	49	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
265.880926564358	4.02001911888834	SHAM	269.900945683247	50	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
270.901669605728	4.01994506933914	SHAM	274.921614675067	51	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
275.905766661411	4.02021623173351	SHAM	279.925982893145	52	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
280.926438474169	4.01996481588668	SHAM	284.946403290056	53	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
285.930486516107	4.01990945503297	SHAM	289.95039597114	54	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
290.951356852174	4.02000959823278	SHAM	294.971366450407	55	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
295.955299109042	4.02004168637097	SHAM	299.975340795413	56	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
300.9593538507	4.02010409956051	SHAM	304.97945795026	57	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
305.963982300041	4.01943906410037	SHAM	309.983421364142	58	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
310.967588160394	4.02000113542749	SHAM	314.987589295821	59	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
315.971788532829	4.01994718503954	SHAM	319.991735717868	60	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
320.992575651309	4.01991791784019	SHAM	325.012493569149	61	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
325.996830326745	4.01964992900008	SHAM	330.016480255745	62	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
331.017348045919	4.01985832558569	SHAM	335.037206371505	63	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
336.038073809063	4.01994436410627	SHAM	340.058018173169	64	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
341.042335184218	4.0196552182548	SHAM	345.061990402473	65	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
346.046297892867	4.01974619341269	SHAM	350.066044086279	66	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
351.050440083513	4.01990451839754	SHAM	355.070344601911	67	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
356.054247993344	4.02014465050212	SHAM	360.074392643847	68	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
361.05845400765	4.01985656250082	SHAM	365.078310570151	69	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
366.079285908476	4.0199274384957	SHAM	370.099213346971	70	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
371.100147076506	4.01969717966392	SHAM	375.11984425617	71	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
376.120822062816	4.01986855147226	SHAM	380.140690614289	72	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
381.124826380257	4.01965557087027	SHAM	385.144481951127	73	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
386.12887371696	4.01987454595974	SHAM	390.148748262919	74	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
391.132752855403	4.01996128971689	SHAM	395.15271414512	75	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
396.137201117514	4.01959668384865	SHAM	400.156797801362	76	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
401.157563332638	4.02016792321763	SHAM	405.177731255855	77	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
406.162055671861	4.01951452411157	SHAM	410.181570195973	78	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
411.16566611623	4.02003428141586	SHAM	415.185700397646	79	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
416.186688077563	4.01980895921963	SHAM	420.206497036783	80	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
421.190488229824	4.02006531170014	SHAM	425.210553541524	81	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
426.194717516843	4.02001277178528	SHAM	430.214730288629	82	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
431.215367467353	4.01991932830583	SHAM	435.235286795659	83	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
436.236031875156	4.01993907485348	SHAM	440.255970950009	84	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
441.240131751776	4.01992073877528	SHAM	445.260052490551	85	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
446.260859983237	4.01988900325262	SHAM	450.28074898649	86	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
451.28169117883	4.01984845230913	SHAM	455.301539631139	87	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
456.285672576172	4.01993131728102	SHAM	460.305603893453	88	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
461.289690645674	4.02010445217417	SHAM	465.309795097848	89	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
466.310496100234	4.01996763682178	SHAM	470.330463737056	90	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
471.314555073293	4.02004662300646	SHAM	475.334601696299	91	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
476.335318566442	4.01994330625797	SHAM	480.355261872699	92	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
481.339435721289	4.02020389014109	SHAM	485.35963961143	93	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
486.343662892608	0.016452399011655	SHAM	486.36011529162	94	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	3	10	222	SHAM	1	n/a	n/a	n/a	n/a	0	n/a
