onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	nrBlinks	meanPupilArea
20.394708419323	4.03551239991188	VLPFC	24.4302208192348	1	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0	0	1282.9650092081
25.4310015130043	4.01989182424545	VLPFC	29.4508933372498	2	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0	0	1421.47224414628
30.4349698636532	4.0198875925541	VLPFC	34.4548574562073	3	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.0807682188897658	1	1292.76846021752
35.4389177622795	4.02029204440117	VLPFC	39.4592098066807	4	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0	0	1334.18731912655
40.4599182140827	4.01984633660317	VLPFC	44.4797645506859	5	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.0855038147855827	1	1195.31731875719
45.4806006052494	4.01991403889656	VLPFC	49.500514644146	6	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.0173638516179953	1	1262.87737617135
50.5017040212154	4.01952228164673	VLPFC	54.5212263028622	7	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0	0	1151.09050249934
55.5053694736958	4.01995423746109	VLPFC	59.5253237111568	8	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0	0	1039.45935280189
60.5260307078361	4.02000924587249	VLPFC	64.5460399537086	9	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.0128913443830571	1	1229.64818763326
65.5467924380302	4.01999901986123	VLPFC	69.5667914578915	10	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.0994475138121547	1	1142.25883727724
70.5674677767754	4.02009845781326	VLPFC	74.5875662345886	11	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.125493291239148	1	1083.70667870036
75.571613846302	4.01999232006074	VLPFC	79.5916061663628	12	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.102078400420942	1	1153.92089071198
80.5923713450432	4.02001594543458	VLPFC	84.6123872904778	13	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.0802420415680084	1	1223.4716819222
85.6131785626411	4.01984457373619	VLPFC	89.6330231363773	14	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.113128124177848	1	1087.43696232572
90.6338422653675	4.01990874958038	VLPFC	94.6537510149479	15	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0	0	1155.54354117338
95.6546769871712	4.019900639534	VLPFC	99.6745776267052	16	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.0960273612207314	1	1245.54481955763
100.67535021019	4.01992073893547	VLPFC	104.695270949125	17	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0	0	1530.71770586688
105.696009681463	4.02006531167031	VLPFC	109.716074993134	18	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0	0	1318.44593528019
110.71690928483	4.01988124561309	VLPFC	114.736790530443	19	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0	0	1239.6577216522
115.720860004425	4.02003851270676	VLPFC	119.740898517132	20	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0	0	1328.863456985
120.725000784636	4.01992990660668	VLPFC	124.744930691242	21	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.114180478821363	2	1164.61657261657
125.729115118504	4.02030967521667	VLPFC	129.74942479372	22	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.0744540910286767	1	1176.60631040364
130.749816551208	4.01993907475472	VLPFC	134.769755625963	23	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0.0765588003157064	1	1333.48774928775
135.753883634329	4.0199348435402	VLPFC	139.773818477869	24	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	1	5	226	VLPFC	0	0	1240.94790844515
