onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	nrBlinks	meanPupilArea
20.3002841032296	4.00664435543865	VLPFC	24.3069284586683	1	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0.0789265982636148	1	1114.7726363896
25.2910071119294	4.01997079628706	VLPFC	29.3109779082164	2	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1474.21441725862
30.3118107887283	4.01987700026482	VLPFC	34.3316877889931	3	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1082.72480926072
35.3158151033446	4.01987453194707	VLPFC	39.3356896352917	4	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0.0789265982636148	1	1665.37789203085
40.3201201999634	4.01981846589595	VLPFC	44.3399386658594	5	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1080.802946593
45.3239644266143	4.02009597519785	VLPFC	49.3440604018122	6	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1351.52828203104
50.3446623184308	4.01998419572413	VLPFC	54.364646514155	7	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1755.88660878716
55.3487590186149	4.01998031693697	VLPFC	59.3687393355519	8	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	970.723493817417
60.3527368869707	4.0200113472119	VLPFC	64.3727482341826	9	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1711.72928176796
65.356885069184	4.01992636659742	VLPFC	69.3768114357814	10	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1255.62694027887
70.3609891743138	4.02006988155841	VLPFC	74.3810590558723	11	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1184.13496448303
75.3650245191976	4.01996480180323	VLPFC	79.3849893210009	12	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1199.8668771376
80.3691370871291	4.01984702783822	VLPFC	84.3889841149673	13	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0.183109707971586	2	838.975523349436
85.3730786359683	4.02012982640416	VLPFC	89.3932084623724	14	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1675.2938700342
90.3772909944132	4.01985549065471	VLPFC	94.3971464850679	15	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1284.16732438832
95.3812240804732	4.02002721495181	VLPFC	99.401251295425	16	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0.161536437779532	2	687.850643238155
100.385374025762	4.01993412415683	VLPFC	104.405308149919	17	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	1	989.408576690345
105.406179113023	4.01996585966647	VLPFC	109.426144972689	18	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0.0899763220205209	1	1522.82971957213
110.410169322975	4.0199700910598	VLPFC	114.430139414035	19	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0.185477505919495	1	1082.13468992248
115.414301637448	4.01993765031546	VLPFC	119.434239287764	20	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1463.33228097869
120.435315473765	4.01962558459491	VLPFC	124.45494105836	21	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1555.48224151539
125.439032053202	4.01995880732684	VLPFC	129.458990860529	22	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	1	1528.52038937122
130.443052940801	4.02015592002124	VLPFC	134.463208860822	23	1	1	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	4	10	215	VLPFC	0	0	1173.92081031308
