onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	nrBlinks	meanPupilArea
20.4577751699686	4.02066582560539	RTPJ	24.478440995574	1	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.992633517495396	28	7950.35714285714
25.479370141387	4.01997469627857	RTPJ	29.4993448376656	2	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.987897921599579	12	8248.30434782609
30.5001142479181	4.01993132436276	RTPJ	34.5200455722809	3	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	1	n/a
35.5207730212212	4.01997822225094	RTPJ	39.5407512434721	4	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
40.5415999927521	4.01993520307541	RTPJ	44.5615351958275	5	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.986582478295186	1	7370.05882352941
45.5457986035347	4.01979168796539	RTPJ	49.5655902915001	6	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.77663772691397	14	8169.46878680801
50.5498529939651	4.01994472384453	RTPJ	54.5697977178097	7	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.999736911339121	46	8634
55.5538245193958	4.01993097186088	RTPJ	59.5737554912567	8	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.935543278084715	12	8344.24081632653
60.5579896316528	4.01982836019992	RTPJ	64.5778179918528	9	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
65.5787108181715	4.01998280632496	RTPJ	69.5986936244965	10	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
70.5994362360239	4.01991016721725	RTPJ	74.6193464032412	11	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
75.6201641221046	4.02000995779038	RTPJ	79.640174079895	12	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
80.6240979174376	4.02003393590451	RTPJ	84.6441318533421	13	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.994738226782426	0	8311.75
85.6284195917845	4.01979345095158	RTPJ	89.6482130427361	14	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.870560378847672	25	8117.7418699187
90.6490815384388	4.0200032582283	RTPJ	94.6690847966671	15	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.751644304130492	13	5278.98622881356
95.6699561133385	4.01985410118102	RTPJ	99.6898102145195	16	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
100.674005214453	4.01970564949512	RTPJ	104.693710863948	17	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.934754012102078	26	7723.08467741936
105.694758136511	4.01975854194166	RTPJ	109.714516678452	18	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	27	n/a
110.715423961997	4.01989465224743	RTPJ	114.735318614244	19	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.984214680347277	19	7964
115.719427222967	4.02002265226842	RTPJ	119.739449875236	20	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	60	n/a
120.740361037612	4.01979486143588	RTPJ	124.760155899048	21	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.96316758747698	32	8067.67142857143
125.760885816336	4.01993202948572	RTPJ	129.780817845821	22	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.957905814259405	44	8264.1875
130.781790011048	4.02002441501617	RTPJ	134.801814426064	23	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.941857405945804	23	7392.15384615385
135.802482282758	4.01995459699631	RTPJ	139.822436879754	24	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
140.823202763915	4.01989253652098	RTPJ	144.843095300436	25	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.897395422257301	5	8271.9641025641
145.827266675115	4.01986115360259	RTPJ	149.847127828717	26	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.991581162851881	42	8066.9375
150.831235732198	4.01999479544162	RTPJ	154.851230527639	27	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.89344909234412	27	7076.52592592593
155.835447389841	4.0199563601017	RTPJ	159.855403749943	28	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
160.83938048017	4.02001031053064	RTPJ	164.859390790701	29	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
165.860239187121	4.01989712059498	RTPJ	169.880136307716	30	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
170.880958257914	4.01991651451587	RTPJ	174.900874772429	31	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
175.885071535349	4.01988583683968	RTPJ	179.904957372189	32	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
180.889110058069	4.01991863012313	RTPJ	184.909028688192	33	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.98368850302552	5	7606.93548387097
185.910087949753	4.01976030504704	RTPJ	189.9298482548	34	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.880820836621942	35	7025.94039735099
190.930598271251	4.01990593588354	RTPJ	194.950504207134	35	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.995790581425941	60	8013.5625
195.934656893015	4.01999232709409	RTPJ	199.954649220109	36	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.195474875032886	6	4399.00032701112
200.955471875668	4.01988019478321	RTPJ	204.975352070451	37	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.500131544330439	13	5178.16368421053
205.976252301693	4.01989535748959	RTPJ	209.996147659183	38	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.550118389897395	13	5020.72631578947
210.980329612255	4.02004169356823	RTPJ	215.000371305823	39	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.208629308076822	3	4501.98736702128
215.984313479424	4.02014536285401	RTPJ	220.004458842278	40	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.769271244409366	11	7467.81071835804
221.005208506107	4.01978710377216	RTPJ	225.024995609879	41	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.908182057353328	27	7732.43839541547
226.025950496793	4.01984034907818	RTPJ	230.045790845871	42	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.940278873980531	25	8456.3127753304
231.046559198499	4.01990311491488	RTPJ	235.066462313414	43	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.864509339647461	11	8453.24660194175
236.067621365547	4.01958540701867	RTPJ	240.087206772566	44	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
241.071357342839	4.01993202948572	RTPJ	245.091289372325	45	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
246.092182551265	4.01988618934155	RTPJ	250.112068740606	46	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
251.112897037983	4.01990205705167	RTPJ	255.132799095035	47	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	37	n/a
256.133724362135	4.01985656952854	RTPJ	260.153580931663	48	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.943435937911076	54	8251.70697674419
261.154409228921	4.01995706534387	RTPJ	265.174366294265	49	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.989476453564851	56	8230.875
266.175205522776	4.02000431621076	RTPJ	270.195209838986	50	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.973954222573007	54	7766.77777777778
271.179382271409	4.01970177066323	RTPJ	275.199084042072	51	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.915285451197053	44	7188.74223602484
276.199977573633	4.01990523064137	RTPJ	280.219882804275	52	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.960273612207314	60	7396.27152317881
281.220777040958	4.01995706534387	RTPJ	285.240734106302	53	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.962378321494344	53	8290.96503496503
286.241619880319	4.01978675127032	RTPJ	290.261406631589	54	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
291.262424284339	4.0197874565124	RTPJ	295.282211740851	55	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
296.266457870364	4.01976700484749	RTPJ	300.286224875212	56	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
301.270477351785	4.01984599101542	RTPJ	305.2903233428	57	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.974217311233886	26	7336.81632653061
306.291144235253	4.01979838764669	RTPJ	310.3109426229	58	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.859247566429887	28	7374.92336448598
311.311910556674	4.01990382015708	RTPJ	315.331814376831	59	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.586950802420416	27	4703.22611464968
316.332630332589	4.01993520319462	RTPJ	320.352565535784	60	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.823993685872139	8	7076.53662182362
321.336733384252	4.0199754014015	RTPJ	325.356708785653	61	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.845040778742436	20	6923.45500848896
326.357697876334	4.01973209571838	RTPJ	330.377429972053	62	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
331.378224065542	4.0199902113676	RTPJ	335.39821427691	63	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	0	n/a
336.382371194363	4.02003851985933	RTPJ	340.402409714222	64	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	1	13	n/a
341.403071223736	4.02018027186392	RTPJ	345.4232514956	65	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.937911076032623	20	5499.26694915254
346.423854823351	4.01981355035304	RTPJ	350.443668373704	66	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.693501710076296	6	8081.03948497854
351.44462396574	4.01968942904472	RTPJ	355.464313394785	67	1	1	10	750	250	250	250	0	0	0	0	500	0	BLOCKED	1	5.1	207	RTPJ	0.88318863456985	9	8262.06306306306
