onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	nrBlinks	meanPupilArea
20.5384500377178	4.00913312697411	BOTH	24.5475831646919	1	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.498816101026046	6	977.783727034121
25.5316068041325	4.01970387244225	BOTH	29.5513106765747	2	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.397790055248619	6	937.167758846658
30.5356234617233	4.02007129907608	BOTH	34.5556947607994	3	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.488555643251776	4	904.133744855967
35.5397050008774	4.01976240682602	BOTH	39.5594674077034	4	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.948434622467772	0	1250.9693877551
40.5436617136002	4.0198854701519	BOTH	44.5635471837521	5	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.41594317284925	5	857.224774774775
45.5646589841843	4.01994576764107	BOTH	49.5846047518253	6	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.485924756642989	5	873.693449334698
50.5851925640106	4.02005437350273	BOTH	54.6052469375133	7	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.403578005787951	5	808.015880017644
55.6059870800972	4.02005860495567	BOTH	59.6260456850529	8	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.95080242041568	3	543.411764705882
60.62669414711	4.01978603219986	BOTH	64.6464801793098	9	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.799789529071297	2	879.454664914586
65.6477806301117	4.01966543722152	BOTH	69.6674460673332	10	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.599052880820837	6	965.129921259842
70.6682521491051	4.0199760928154	BOTH	74.6882282419205	11	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.650881347013944	4	822.835719668425
75.6724232530594	4.02000394916534	BOTH	79.6924272022247	12	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.806892922915022	5	930.91553133515
80.676374676466	4.01997186112405	BOTH	84.69634653759	13	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.884767166535122	5	665.321917808219
85.6972527627945	4.02009069299699	BOTH	89.7173434557915	14	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
90.7180758407116	4.01972326636314	BOTH	94.7377991070747	15	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
95.7384694316387	4.01999301815033	BOTH	99.7584624497891	16	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.934754012102078	1	685.879032258065
100.759480454445	4.01991755819321	BOTH	104.779398012638	17	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.590634043672718	4	1453.39652956298
105.779951268196	4.01996093010904	BOTH	109.799912198305	18	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.982373059721126	2	1538.16417910448
110.800779988289	4.02004132676124	BOTH	114.82082131505	19	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.717442778216259	5	888.065176908752
115.821512796402	4.02018801522254	BOTH	119.841700811625	20	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
120.82572621417	4.01976840138435	BOTH	124.845494615555	21	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
125.829691037178	4.01991473722458	BOTH	129.849605774403	22	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
130.850306071281	4.02028145885467	BOTH	134.870587530136	23	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
135.871156300783	4.0201019768715	BOTH	139.891258277655	24	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
140.875203283548	4.01988159132003	BOTH	144.895084874868	25	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.946329913180742	1	702.563725490196
145.879508029222	4.01991473722458	BOTH	149.899422766447	26	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.520915548539858	3	1078.96814936848
150.900095911741	4.02001346993447	BOTH	154.920109381676	27	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.427782162588792	6	789.356781609195
155.904119621754	4.02001946425437	BOTH	159.924139086008	28	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.446461457511181	5	948.484790874525
160.925120418549	4.01990310096741	BOTH	164.945023519516	29	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.552486187845304	5	934.275720164609
165.945567607164	4.01999724960328	BOTH	169.965564856768	30	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.666666666666667	4	659.866614048934
170.966395621777	4.02012983369829	BOTH	174.986525455475	31	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
175.970428852558	4.020124191761	BOTH	179.990553044319	32	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.96316758747698	2	612.335714285714
180.991257925034	4.01998702359199	BOTH	185.011244948626	33	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
186.011987912178	4.02028674793243	BOTH	190.03227466011	34	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.86056300973428	5	623.209433962264
191.032875519276	4.02001629090307	BOTH	195.052891810179	35	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.779794790844515	4	861.740740740741
196.053416856527	4.02002299070358	BOTH	200.073439847231	36	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
201.074263912439	4.02015769028665	BOTH	205.094421602726	37	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
206.095047850132	4.01974971270562	BOTH	210.114797562838	38	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	0.971060247303341	3	475.4
211.115677341461	4.01995246720315	BOTH	215.135629808664	39	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
216.119708103895	4.02001840662956	BOTH	220.139726510525	40	1	1	10	750	250	250	250	250	250	250	750	2000	0	BLOCKED	2	9	210	BOTH	1	0	n/a
