onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	rewardFraction	guess	outcome	correct	word	when	answer	runNr	scanNr	subjectNr	target	reactionTime	outcomeEyeClosed	outcomeParms_1	outcomeParms_2	outcomeParms_3	outcomeSigma	outcomePupilArea	guessEyeClosed	guessParms_1	guessParms_2	guessParms_3	guessSigma	guessPupilArea	nrBlinks	trialInBlock	isReward	isPanas	isPunish	beforePanasReward	beforePanasVLPFC
62.509557497859	6.0382895835936	panas_none	68.5478470814526	11	5	2	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	jittery	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	3	0	1	0	1	0
69.5553994247317	8.24983911865949	panas_none	77.8052385433912	12	5	2	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	ashamed	At this moment	3	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	4	0	1	0	1	0
78.8063901893497	2.51838701862096	punish_rtpj	81.3247772079706	13	3	3	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	2	-1	upset	At this moment	4	2	11	212	RTPJ	389.497877418995	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	1	0	0	1	0	0
82.3256897798479	2.51863314506411	punish_rtpj	84.844322924912	14	3	3	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	10	1	proud	At this moment	5	2	11	212	RTPJ	489.990800261497	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	2	0	0	1	0	0
85.8451018550992	2.51883801531791	punish_rtpj	88.3639398704171	15	3	3	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	3	-1	guilty	At this moment	2	2	11	212	RTPJ	340.75074198842	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	3	0	0	1	0	0
89.3480559010506	2.51868356919289	punish_rtpj	91.8667394702435	16	3	3	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	9	1	nervous	At this moment	4	2	11	212	RTPJ	358.957397192717	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	4	0	0	1	0	0
92.8717036073804	2.53132134976983	punish_rtpj	95.4030249571502	17	3	3	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	1	-1	attentive	At this moment	4	2	11	212	RTPJ	286.441431611776	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	5	0	0	1	0	0
96.4036875238121	2.53538843014836	punish_rtpj	98.9390759539604	18	3	3	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	3	-1	determined	At this moment	2	2	11	212	RTPJ	256.672829270363	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	6	0	0	1	0	0
99.9232646236122	2.5189367480278	punish_rtpj	102.44220137164	19	3	3	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	0	-1	alert	At this moment	3	2	11	212	RTPJ	257.459517002106	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	7	0	0	1	0	0
103.426391451746	2.51855874291063	punish_rtpj	105.944950194657	20	3	3	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.25	1	0	-1	upset	At this moment	5	2	11	212	RTPJ	372.784906297922	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	8	0	0	1	0	0
106.945694568396	6.03858366587758	panas_none	112.984278234273	21	5	4	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	afraid	At this moment	1	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	1	0	1	0	0	0
113.984639666349	6.02155651333928	panas_none	120.006196179688	22	5	4	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	scared	At this moment	1	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	2	0	1	0	0	0
120.993315798908	6.01861110648512	panas_none	127.011926905394	23	5	4	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	nervous	At this moment	1	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	3	0	1	0	0	0
127.99606620872	8.64059830582141	panas_none	136.636664514542	24	5	4	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	upset	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	4	0	1	0	0	0
137.637187092394	2.51877313387394	reward_vlpfc	140.155960226268	25	2	5	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	10	1	distressed	At this moment	1	2	11	212	VLPFC	389.819111198187	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	1	1	0	0	0	0
141.160876054913	2.53122296971083	reward_vlpfc	143.692099024624	26	2	5	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	6	1	interested	At this moment	4	2	11	212	VLPFC	288.012338757515	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	2	1	0	0	0	0
144.693076477975	2.53524597302081	reward_vlpfc	147.228322450995	27	2	5	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	3	-1	ashamed	At this moment	5	2	11	212	VLPFC	101.745769768953	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	3	1	0	0	0	0
148.212470922351	2.51899739804864	reward_vlpfc	150.7314683204	28	2	5	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	6	1	afraid	At this moment	4	2	11	212	VLPFC	274.184124439955	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	4	1	0	0	0	0
151.731985961646	2.53538031995296	reward_vlpfc	154.267366281599	29	2	5	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	9	1	attentive	At this moment	1	2	11	212	VLPFC	341.478542745113	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	5	1	0	0	0	0
155.255915761292	2.51426493006943	reward_vlpfc	157.770180691361	30	2	5	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	10	1	irritable	At this moment	5	2	11	212	VLPFC	173.204943269491	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	6	1	0	0	0	0
158.77110313651	2.51876255536081	reward_vlpfc	161.28986569187	31	2	5	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	9	1	guilty	At this moment	5	2	11	212	VLPFC	289.995807349682	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	7	1	0	0	0	0
162.29347472322	2.515772718817	reward_vlpfc	164.809247442037	32	2	5	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	0	-1	nervous	At this moment	2	2	11	212	VLPFC	270.941109120846	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	8	1	0	0	0	0
165.793320806056	6.02161504769325	panas_none	171.81493585375	33	5	6	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	excited	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	1	0	1	0	1	1
172.799143917292	6.02180898687243	panas_none	178.820952904165	34	5	6	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	strong	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	2	0	1	0	1	1
179.826895552486	6.01615442636609	panas_none	185.843049978852	35	5	6	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	interested	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	3	0	1	0	1	1
186.827203034192	14.7786181024313	panas_none	201.605821136624	36	5	6	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	jittery	At this moment	3	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1	4	0	1	0	1	1
202.589878985494	2.51879252776504	punish_vlpfc	205.108671513259	37	4	7	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	4	-1	excited	At this moment	2	2	11	212	VLPFC	509.550445526838	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	1	0	0	1	0	0
206.099772174388	2.51183786970378	punish_vlpfc	208.611610044092	38	4	7	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	8	1	guilty	At this moment	4	2	11	212	VLPFC	496.545238435268	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	2	0	0	1	0	0
209.612336786985	2.53534188473225	punish_vlpfc	212.147678671718	39	4	7	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	2	-1	upset	At this moment	5	2	11	212	VLPFC	271.361075550318	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	3	0	0	1	0	0
213.131699143231	2.51893357443808	punish_vlpfc	215.650632717669	40	4	7	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	1	-1	interested	At this moment	5	2	11	212	VLPFC	123.313214242458	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	4	0	0	1	0	0
216.658613137573	2.5115194568634	punish_vlpfc	219.170132594436	41	4	7	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	7	1	proud	At this moment	4	2	11	212	VLPFC	282.427243709564	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	5	0	0	1	0	0
220.155962341964	2.51690884965657	punish_vlpfc	222.672871191621	42	4	7	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	1	-1	guilty	At this moment	1	2	11	212	VLPFC	322.179128527641	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	6	0	0	1	0	0
223.673770716667	2.51863243982194	punish_vlpfc	226.192403156489	43	4	7	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	2	-1	distressed	At this moment	4	2	11	212	VLPFC	506.970702141523	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	7	0	0	1	0	0
227.176580542415	2.5187703129053	punish_vlpfc	229.695350855321	44	4	7	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	2	-1	interested	At this moment	2	2	11	212	VLPFC	423.076150029898	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	8	0	0	1	0	0
230.696269421697	6.02141264575721	panas_none	236.717682067454	45	5	8	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	irritable	At this moment	1	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	1	0	1	0	0	1
237.701756136656	6.02160023781659	panas_none	243.723356374472	46	5	8	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	attentive	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	2	0	1	0	0	1
244.724172682017	6.03823880681395	panas_none	250.762411488831	47	5	8	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	enthusiastic	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	3	0	1	0	0	1
251.74673274231	7.57258102339506	panas_none	259.319313765705	48	5	8	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	hostile	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	4	0	1	0	0	1
260.320171682	2.51888103452325	reward_rtpj	262.839052716523	49	1	9	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	6	1	nervous	At this moment	5	2	11	212	RTPJ	273.087134063244	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	1	1	0	0	0	0
263.823003369957	2.51867510643598	reward_rtpj	266.341678476393	50	1	9	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	8	1	jittery	At this moment	5	2	11	212	RTPJ	139.77089086175	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	2	1	0	0	0	0
267.342488436818	2.51879041206837	reward_rtpj	269.861278848887	51	1	9	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	10	1	scared	At this moment	2	2	11	212	RTPJ	55.9778923690319	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	3	1	0	0	0	0
270.861983024329	2.5190093870163	reward_rtpj	273.380992411345	52	1	9	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	3	-1	strong	At this moment	5	2	11	212	RTPJ	89.9299385845661	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1	4	1	0	0	0	0
274.36643287006	2.53394834381345	reward_rtpj	276.900381213874	53	1	9	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	9	1	afraid	At this moment	3	2	11	212	RTPJ	257.312828451395	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	5	1	0	0	0	0
277.903258918285	2.53340002489091	reward_rtpj	280.436658943176	54	1	9	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	6	1	enthusiastic	At this moment	5	2	11	212	RTPJ	221.84100446105	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	6	1	0	0	0	0
281.43736981833	2.51888068196178	reward_rtpj	283.956250500292	55	1	9	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	7	1	guilty	At this moment	2	2	11	212	RTPJ	408.311033278704	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	7	1	0	0	0	0
284.940192338288	2.51884013098476	reward_rtpj	287.459032469273	56	1	9	10	750	250	250	250	0	0	0	0	2000	0	BLOCKED	0.75	1	4	-1	ashamed	At this moment	2	2	11	212	RTPJ	290.404137462378	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	8	1	0	0	0	0
288.459668942362	6.02184636420014	panas_none	294.481515306562	57	5	10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	interested	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	1	0	1	0	1	0
295.482030479461	6.02156920754908	panas_none	301.50359968701	58	5	10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	hostile	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	3	2	0	1	0	1	0
302.508260221213	6.01772039687631	panas_none	308.525980618089	59	5	10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	distressed	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	3	0	1	0	1	0
309.514839342564	11.1710624445379	panas_none	320.685901787102	60	5	10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	proud	At this moment	4	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	4	0	1	0	1	0
321.686633819252	2.53548011049628	reward_vlpfc	324.222113929749	61	2	11	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	8	1	scared	At this moment	4	2	11	212	VLPFC	576.081801444292	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	1	1	0	0	0	0
325.222829741508	2.5188284946978	reward_vlpfc	327.741658236206	62	2	11	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	8	1	attentive	At this moment	4	2	11	212	VLPFC	81.211492061615	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	2	1	0	0	0	0
328.730250735134	2.51438905107972	reward_vlpfc	331.244639786214	63	2	11	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	9	1	inspired	At this moment	4	2	11	212	VLPFC	102.471807420254	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	3	1	0	0	0	0
332.24526885432	2.51874598237873	reward_vlpfc	334.764014836699	64	2	11	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	2	-1	upset	At this moment	2	2	11	212	VLPFC	272.770836919546	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	4	1	0	0	0	0
335.764815276504	2.51867158025505	reward_vlpfc	338.283486856759	65	2	11	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	4	-1	hostile	At this moment	4	2	11	212	VLPFC	176.30832234025	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	5	1	0	0	0	0
339.274484906435	2.54544364637138	reward_vlpfc	341.819928552806	66	2	11	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	10	1	attentive	At this moment	2	2	11	212	VLPFC	233.118389964104	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	6	1	0	0	0	0
342.82295647195	2.51630270162229	reward_vlpfc	345.339259173572	67	2	11	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	9	1	enthusiastic	At this moment	3	2	11	212	VLPFC	271.826882123947	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	7	1	0	0	0	0
346.34004162991	2.51868568494916	reward_vlpfc	348.85872731486	68	2	11	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.75	1	8	1	upset	At this moment	5	2	11	212	VLPFC	273.101943969727	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	8	1	0	0	0	0
349.864837103456	6.0329305158258	panas_none	355.897767619282	69	5	12	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	alert	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	1	0	1	0	1	1
356.898590979159	6.03822540736201	panas_none	362.936816386521	70	5	12	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	strong	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	0.992313604919293	n/a	n/a	n/a	n/a	687.5	3	2	0	1	0	1	1
363.925690978765	6.01684061834214	panas_none	369.942531597108	71	5	12	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	afraid	At this moment	1	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1	3	0	1	0	1	1
370.943245998412	10.0416852819026	panas_none	380.984931280315	72	5	12	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2000	0	BLOCKED	n/a	n/a	+	0	irritable	At this moment	5	2	11	212	NONE	n/a	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	4	0	1	0	1	1
381.969057889432	2.51865818083286	punish_vlpfc	384.487716070265	73	4	13	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	3	-1	distressed	At this moment	1	2	11	212	VLPFC	691.036943286657	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	1	0	0	1	0	0
385.471806007266	2.51876326057317	punish_vlpfc	387.990569267839	74	4	13	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	9	1	interested	At this moment	4	2	11	212	VLPFC	373.612497538328	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	2	0	0	1	0	0
388.991355955571	2.51869873175025	punish_vlpfc	391.510054687321	75	4	13	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	4	-1	inspired	At this moment	1	2	11	212	VLPFC	89.3068650066853	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	3	0	0	1	0	0
392.51094539696	2.5187068419159	punish_vlpfc	395.029652238876	76	4	13	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	4	-1	upset	At this moment	2	2	11	212	VLPFC	123.001148462296	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1	4	0	0	1	0	0
396.034505301774	2.53127727270129	punish_vlpfc	398.565782574475	77	4	13	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	1	-1	scared	At this moment	3	2	11	212	VLPFC	169.051119178534	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	1	5	0	0	1	0	0
399.566551984012	2.5187756021619	punish_vlpfc	402.085327586174	78	4	13	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	8	1	attentive	At this moment	1	2	11	212	VLPFC	140.397137999535	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	6	0	0	1	0	0
403.086122736692	2.51872694107891	punish_vlpfc	405.604849677771	79	4	13	10	0	0	0	0	250	250	250	750	2000	0	BLOCKED	0.25	1	1	-1	interested	At this moment	5	2	11	212	VLPFC	322.979920953512	1	n/a	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	0	7	0	0	1	0	0
