onset	duration	trial_type	offset	trial	block	blockCntr	frequency	amplitude_1	amplitude_2	amplitude_3	amplitude_4	amplitude_5	amplitude_6	amplitude_7	amplitude_8	transition	sham	mode	runNr	scanNr	subjectNr	target	eyeClosed	parms_1	parms_2	parms_3	sigma	nrBlinks	meanPupilArea
20.4304454852939	4.01840271005034	SHAM	24.4488481953442	1	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	1	7	212	SHAM	0.131807419100237	1554.56457533178	-0.23234849512636	5.54801184663917e-05	84.875883148304	2	1377.78272727273
25.4496927122474	4.01985972201824	SHAM	29.4695524342656	2	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	1	7	212	SHAM	0.0789265982636148	1391.55789285639	0.0946993470517446	2.22123275654038e-05	85.657381883118	1	1736.29477292202
30.4703916619122	4.02004237744212	SHAM	34.4904340393543	3	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	1	7	212	SHAM	0	2331.7065976415	-0.403411413573016	8.54236058298728e-05	158.819001878422	0	1915.91160220994
35.4744605053663	4.01979730889202	SHAM	39.4942578142583	4	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	1	7	212	SHAM	0	2160.63570533609	-0.191421142816595	1.32702098517487e-05	114.192323613634	0	1830.94027887398
40.4785318171382	4.01989639419317	SHAM	44.4984282113314	5	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	1	7	212	SHAM	0.0789265982636148	1262.69310971926	0.110060872435216	-2.35623428759093e-05	128.987020424857	1	1365.87746358183
45.4825823245347	4.01994540786743	SHAM	49.5025277324021	6	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	1	7	212	SHAM	0	1763.73030801481	-0.288264199929084	4.15298965223018e-05	60.9715463889685	0	1391.0107866351
50.486518584162	4.02010549584031	SHAM	54.5066240800023	7	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	1	7	212	SHAM	0	1513.5273134381	-0.00371688206876457	-6.30386315164752e-06	73.7154443005265	0	1468.92580899763
55.490708022505	4.02003532510996	SHAM	59.510743347615	8	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	1	7	212	SHAM	0.215732701920547	1239.3067258914	-0.194638434551219	8.28886782539738e-05	59.2509552327781	4	1254.14089231801
60.4947613508403	4.01994822880626	SHAM	64.5147095796466	9	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	1	7	212	SHAM	0.15785319652723	1596.35913279103	-0.000249249356279824	2.73969020632367e-05	111.02335646823	2	1759.0012496095
65.4989275164902	4.01982340252398	SHAM	69.5187509190142	10	1	1	10	750	250	250	250	250	250	250	750	2000	1	BLOCKED	1	7	212	SHAM	0.228887134964483	1896.25668223084	-0.0137915757772447	-1.33925387234003e-06	178.708654492392	3	1853.04776526783
